date,iir,cpi,ppi,m1,m2,fai,pmi,pmim,pr,pc
2007/10/31,0.241753928,1.35103209,0.091678128,0.273190459,0.227510024,0.129449178,-0.586627354,-0.239526361,0.894980595,0.594974162
2007/11/30,0.19968697,1.357634882,0.381008481,0.152348932,0.193787036,0.115767311,0.355654496,0.772497703,1.294266307,-0.293444901
2007/12/31,0.122274553,0.975879063,0.541245895,0.042231367,-0.161976899,0.03739359,0.251996294,0.737575746,-2.527109771,-0.119846368
2008/1/31,-0.023246733,1.137732071,0.630059945,-0.032944894,0.291802955,-0.039600446,-0.561312678,-0.524069043,0.733211402,1.844643389
2008/2/29,-0.1037867,1.732374948,0.710904548,-0.214106124,-0.095352305,-0.124259394,-0.257922191,-2.164395622,0.368111299,-1.875302214
2008/3/31,-0.160056752,1.270403709,0.927279736,-0.333198605,-0.334130018,-0.019491003,0.863816208,0.262044066,-0.561578269,0.130238816
2008/4/30,-0.227662418,1.13861902,0.872170435,-0.215031752,-0.153822705,-0.042337915,0.939348896,0.581852325,-1.131719158,-0.056595576
2008/5/31,-0.26113972,0.505197486,0.788947263,-0.339148003,0.070709536,-0.068174142,-0.78174918,-0.617304559,1.509292532,0.482751507
2008/6/30,-0.297623001,0.025940848,0.807451049,-0.782318491,-0.104068122,0.038266843,-1.019264948,-0.811869749,-0.159723877,-0.841716213
2008/7/31,-0.26141122,-0.446648704,0.916881363,-0.727815832,-0.271127828,0.118565004,-2.047680115,-0.638278096,-1.19608007,0.836515331
2008/8/31,-0.329473072,-1.172471767,0.781417113,-0.937937961,-0.301552043,0.135274511,-1.960218507,-0.929235015,-1.559954074,-0.595059632
2008/9/30,-0.472037974,-1.264671037,0.43862618,-1.059358293,-0.413988497,0.151102553,-1.114996245,-0.695828056,-1.909049618,-1.021083625
2008/10/31,-0.641269014,-1.489961648,-0.206810404,-1.004138731,-0.419022767,0.093577392,-3.068065541,-2.977336532,-1.931724809,-0.485155965
2008/11/30,-0.878510746,-2.149418846,-1.250835577,-1.110506125,-0.406933894,0.044023739,-4.749152031,-4.302410998,-1.823739116,-0.404611339
2008/12/31,-1.070659798,-2.546263402,-1.872470459,-0.670397617,0.253257667,0.065792088,-3.428829677,-3.341344484,-1.107056197,0.717972783
2009/1/31,-1.529631226,-2.367166122,-2.235486477,-0.850759545,0.464544667,0.074491762,-1.531428675,-1.582596325,-2.833182194,0.287296181
2009/2/28,-1.415894714,-3.356840694,-2.267670035,-0.20569336,0.727022248,0.06556214,0.167868271,0.026779015,-1.112068673,0.654765601
2009/3/31,-1.352882219,-2.741044961,-2.374649573,0.600461366,1.657049752,0.213177387,0.893449977,0.352377904,-0.784145742,0.117509913
2009/4/30,-1.202665215,-2.484833541,-2.23516206,0.674944553,1.615014541,0.408052289,1.308991165,0.313167063,-1.669467419,-0.05399064
2009/5/31,-0.925087825,-2.029710433,-2.092517293,0.835242406,1.441965284,0.620364864,1.710606711,0.536189066,-0.114139652,-0.73237348
2009/6/30,-0.62792296,-1.817040675,-1.936966862,1.524503017,1.826574547,0.595774185,1.905120093,1.233380996,1.322218801,-0.337894533
2009/7/31,-0.024234399,-1.489927133,-1.726847296,1.614328832,1.646770189,0.474791769,2.051137959,1.606170343,0.677805326,-0.810759262
2009/8/31,0.104239574,-0.894407888,-1.309603844,1.639398304,1.462979578,0.442675789,2.073093342,2.186124275,2.659534815,-0.217660392
2009/9/30,0.380470195,-0.445568139,-0.794040094,1.684561137,1.384557569,0.423628484,1.683055362,1.372585212,2.241110514,0.569681491
2009/10/31,0.710608922,-0.080242449,-0.24608769,1.766638837,1.156405763,0.339697702,2.113164915,2.111469683,1.675658168,-0.56891868
2009/11/30,1.048139205,0.641997612,0.765304225,1.829362761,0.966302442,0.164094579,1.788993084,3.030843656,1.823952784,-0.056016884
2009/12/31,1.261583477,1.350941969,1.631308307,1.292859178,0.341092436,-0.034848201,1.760199139,2.368217337,3.418845318,-0.008591714
2010/1/31,1.688465978,1.154976343,2.110257889,1.813735038,-0.138070739,-0.264546438,1.079462289,1.93810711,1.612036668,-2.316742487
2010/2/28,1.514040683,1.674175532,2.214555834,1.023876416,-0.400707297,-0.48646479,-0.427926441,-0.038076048,-0.094890479,0.297380783
2010/3/31,1.436837661,1.33075866,2.130087737,0.179666439,-1.046624998,-0.578991223,-0.065748317,0.426497977,1.044978604,-0.128049448
2010/4/30,1.278885401,1.358483482,2.100127201,0.209368645,-1.157636336,-0.576927171,-0.096273326,0.866751353,0.551437631,-0.335588414
2010/5/31,0.974041667,1.315678249,1.905571292,-0.086138065,-1.176974747,-0.558421885,-0.35751839,0.890575662,-0.865596495,0.536095622
2010/6/30,0.608211163,0.998086656,1.463202756,-0.829555374,-1.590972983,-0.569062425,-0.853939714,-0.239755441,-1.257105164,0.47707175
2010/7/31,-0.013699861,1.010492242,0.823727321,-1.006482086,-1.561523921,-0.536095093,-0.937193635,-1.191862387,-1.113842089,0.024548357
2010/8/31,-0.087342024,0.881752082,0.468517491,-1.077872,-1.052022644,-0.455613521,-0.757711378,-1.188655268,-1.700620553,1.135331631
2010/9/30,-0.310345065,0.731353395,0.24770278,-1.121017055,-0.943149924,-0.40540835,-0.294608762,-0.438724056,-1.162466137,0.56475183
2010/10/31,-0.509655341,0.941480641,0.22024766,-0.877633762,-0.702763516,-0.332400068,0.364772579,0.029158901,-0.858554798,1.260244818
2010/11/30,-0.61419456,1.118370614,0.275232962,-0.757065559,-0.489688025,-0.193626844,0.656671197,0.177220872,-0.629577528,2.866752874
2010/12/31,-0.580817391,0.717214989,0.129258252,-0.730854556,-0.273406498,-0.126520543,0.155296629,0.705148214,0.195427523,-1.734751253
2011/1/31,-0.567245376,0.777757902,0.205074064,-1.509567745,-0.631064908,-0.028141403,-0.109007791,0.958332404,0.721935272,3.442060952
2011/2/28,-0.457673681,0.680733047,0.336216198,-1.154402249,-0.843153418,0.038658301,-0.20333367,0.093950331,1.526863247,-3.274339861
2011/3/31,-0.339348056,0.777239098,0.326817637,-0.924025406,-0.526074822,-0.013014153,-0.440069602,0.410284211,0.394981006,-0.138635246
2011/4/30,-0.240252144,0.629007685,0.207847425,-1.008653177,-0.654825339,0.050330866,-0.735738855,0.716194956,0.45876599,0.230596066
2011/5/31,-0.160789399,0.602261179,0.198563508,-0.843652538,-0.59106517,0.087768484,-0.540000017,-0.128575333,0.837487937,0.750198561
2011/6/30,-0.055614447,0.892314606,0.258887713,-0.660098284,-0.368864117,0.025811362,-0.730725624,-0.70995465,0.348771253,-0.012469482
2011/7/31,0.038700618,0.814144655,0.293813632,-0.717365194,-0.541951699,0.023405127,-0.575349726,-1.208076152,0.23313698,-0.661919839
2011/8/31,0.001126319,0.512918669,0.175115226,-0.647096714,-0.710586507,-0.016184141,-0.556513687,-0.331641932,0.734116209,-0.246997061
2011/9/30,0.003785604,0.353164965,-0.039859697,-0.806609621,-0.724510239,-0.029751035,-0.757831352,-0.510527876,-0.688415048,-0.791890737
2011/10/31,0.009177461,-0.022797469,-0.382475002,-0.743081802,-0.644895903,-0.036457832,-0.642775547,-0.478100344,-0.761022755,-0.195250415
2011/11/30,-0.008526677,-0.667165929,-0.862395467,-0.668809924,-0.576144993,-0.085015047,-0.906120169,-1.376984394,-1.209585354,-1.039821445
2011/12/31,-0.061576274,-0.704359647,-1.023911549,-0.495558448,-0.264795246,-0.113566843,-0.323522682,-0.496986709,-1.755472544,-0.45859188
2012/1/31,-0.446520115,-0.425030039,-1.160023536,-0.990902597,-0.399766683,-0.211236978,-0.132402872,-0.03997232,-1.084027643,-0.984151474
2012/2/29,-0.169402989,-1.049470939,-1.167623469,-0.729531574,-0.273432994,-0.306109421,0.23649384,0.08236907,-0.596289423,2.493752096
2012/3/31,-0.224339211,-0.784445244,-1.104024677,-0.625764207,-0.144251914,-0.419561062,0.336647065,-0.259112692,-0.095077003,0.313907587
2012/4/30,-0.319873652,-0.816493378,-1.042149832,-0.677420216,-0.183273187,-0.451874139,0.231257798,-0.567008796,-0.952175953,-1.05729071
2012/5/31,-0.378013206,-0.935626069,-1.05802706,-0.523654012,-0.061645405,-0.423902687,-0.376234454,-1.752268167,-0.466201162,-0.861489072
2012/6/30,-0.456171881,-1.223686846,-1.05873806,-0.297565663,0.041203697,-0.371767601,-0.242548281,-0.001181458,-0.502900574,-0.399785123
2012/7/31,-0.168859724,-1.226240666,-1.080514602,-0.217720207,0.157798628,-0.296451633,-0.055978943,0.128401402,-0.479527385,1.018108456
2012/8/31,-0.532678049,-0.954008402,-1.019404043,-0.153199578,0.087332091,-0.259813355,-0.433299597,-1.45734053,-0.601651535,-0.566335278
2012/9/30,-0.533421393,-0.832421816,-0.84104097,0.251778711,0.32950699,-0.176725714,-0.526999893,-0.526741641,0.116013684,-0.343499197
2012/10/31,-0.44663866,-0.767534447,-0.473274291,0.113765982,0.15285047,-0.112187159,-0.045421163,-0.000952378,0.266012332,-0.762368936
2012/11/30,-0.346884061,-0.465192398,-0.223597984,0.065765399,0.087265851,-0.072559566,0.179411558,0.341674783,0.90779964,-0.690542026
2012/12/31,-0.232796542,-0.112018919,-0.08436497,0.227050894,0.068632427,2.71E-05,0.092909748,-0.133335104,1.423197162,-0.565176329
2013/1/31,0.042641767,-0.230999651,0.02564186,1.256507037,0.489775635,0.086698134,0.037601379,1.004657449,-0.775359791,-0.220832465
2013/2/28,-0.149939954,0.438933872,0.093394034,0.440939846,0.233769741,0.148266536,0.06648959,1.198802659,-0.277349924,-0.733515008
2013/3/31,-0.126479614,-0.141466713,0.061578222,0.658096633,0.294060806,0.034814895,-0.295020104,-0.678354351,-0.434332977,-0.608250271
2013/4/30,-0.095708483,0.068191641,-0.058428081,0.57770137,0.364402432,0.002003599,-0.509586412,-0.490572472,-0.422068242,0.35928615
2013/5/31,-0.100086505,-0.047819837,-0.088622209,0.420038571,0.252665288,-0.039775644,0.060473712,0.052092344,-0.519017517,-0.164902099
2013/6/30,-0.140135741,0.238584271,-0.041296242,0.064026401,-0.161160722,-0.113690029,-0.03355223,-0.179532882,0.049240954,-0.781496519
2013/7/31,-0.329055476,0.227156118,0.028197456,0.101546774,-0.038537915,-0.086203108,0.243478086,-0.052266275,-0.022649712,-0.727198922
2013/8/31,-0.041474591,0.119525102,0.151850263,0.077236983,-0.007391679,-0.049564831,0.39800559,0.363233746,-0.156438824,-0.088287939
2013/9/30,0.016171172,0.327563688,0.175082187,-0.074281185,-0.126889359,-0.059145971,0.020444986,0.281630397,0.15295273,0.040858648
2013/10/31,0.045517534,0.346622249,0.125304006,-0.105174878,-0.108931587,-0.068842084,0.400645035,0.557264416,0.339890423,0.903752527
2013/11/30,0.075994616,0.212447119,0.130180156,-0.074273146,-0.137487823,-0.086011486,0.46639121,0.093835791,0.358250326,-0.216957327
2013/12/31,0.116721463,-0.065409809,0.130859485,-0.105279384,-0.248261642,-0.063246698,0.24107859,-0.158813879,0.37646125,1.018593858
2014/1/31,0.0461805,-0.044888694,0.047776542,-1.079733017,-0.286959283,-0.123052171,0.068794819,-0.433735205,-0.008323743,0.459642301
2014/2/28,0.004403277,-0.302261564,-0.002585712,-0.274928835,-0.288933247,-0.182052828,0.078966966,-0.001016012,-0.234721293,-1.685070767
2014/3/31,-0.046858106,-0.075274577,-0.060715421,-0.432949941,-0.49386874,-0.264116656,-0.5851191,-0.532430459,-0.407885592,0.600672684
2014/4/30,-0.086997754,-0.380193908,0.009456632,-0.348225129,-0.174661935,-0.262052605,-0.713903447,-0.268212255,-0.132357249,-0.463433711
2014/5/31,-0.119957856,-0.034418882,0.110731208,-0.256117687,-0.086618035,-0.256002799,-0.101732179,0.174853713,-0.427805292,0.889592755
2014/6/30,-0.145035526,-0.126448936,0.14777538,0.159127204,0.180705977,-0.252194981,0.131773004,0.070622362,-0.206895686,0.799017758
2014/7/31,-0.100534942,-0.122674108,0.146038732,-0.0881323,-0.036815665,-0.234174226,0.561651178,0.55690807,-0.300042829,-0.09947256
2014/8/31,-0.176490892,-0.275094964,0.053078722,-0.17044313,-0.151199586,-0.247856093,0.237359372,0.527687657,-0.306830641,-0.336532149
2014/9/30,-0.170973399,-0.425957091,-0.08292531,-0.229473155,-0.113972481,-0.254946137,-0.1308432,0.360382974,-0.250485485,-0.276694254
2014/10/31,-0.17851153,-0.37759189,-0.15064106,-0.386819563,-0.156293472,-0.239731287,0.073113911,0.420605533,0.016494909,-0.976716801
2014/11/30,-0.190635357,-0.375295855,-0.229823952,-0.321430727,-0.190877585,-0.210566299,0.009407307,0.047510746,0.065606567,-0.468249365
2014/12/31,-0.176176803,-0.272854084,-0.340191023,-0.240615142,-0.169038125,-0.132997394,-0.091131551,-0.195873915,0.496084786,-0.123377562
2015/1/31,-0.158385528,-0.561244695,-0.538040876,0.652460179,-0.406655684,-0.175365192,-0.155797952,-0.725582989,-0.432579054,-1.858053145
2015/2/28,-0.232555775,-0.165827043,-0.566831704,-0.014185425,-0.090013329,-0.227888999,0.022818773,0.320943052,-0.579651947,2.548151159
2015/3/31,-0.284225474,-0.179408422,-0.462531471,-0.350389904,-0.269115066,-0.3144368,-0.603835164,-0.608866783,-0.069846338,-0.524296856
2015/4/30,-0.300274512,-0.091317871,-0.414748413,-0.222817477,-0.512223008,-0.441909754,-0.774730656,-0.38634112,0.08404756,1.48394538
2015/5/31,-0.30138601,-0.210437628,-0.374197273,-0.078456846,-0.317399586,-0.472728174,-0.263938069,0.128528668,-0.281242499,-0.568872987
2015/6/30,-0.315983584,-0.098342929,-0.367006664,-0.115724567,-0.079353829,-0.45247912,-0.069424687,0.30456384,0.496507671,0.129716975
2015/7/31,-0.356140399,0.082985386,-0.443244882,0.209188343,0.285245155,-0.393604387,0.098428587,0.112187636,0.383999931,0.97863407
2015/8/31,-0.241685255,0.23592609,-0.481643374,0.534974914,0.28797426,-0.360951863,-0.04182192,0.316908701,-0.098540109,1.003330891
2015/9/30,-0.183903388,0.04526634,-0.404919932,0.755499447,0.229616468,-0.374518757,-0.328921546,-0.348390217,0.148473708,0.846764994
2015/10/31,-0.153468184,-0.11991074,-0.300013425,0.982736505,0.296658376,-0.331403629,0.013846374,-0.172355046,0.06553214,1.414392447
2015/11/30,-0.104208592,0.016545728,-0.231705871,1.077387126,0.3146029,-0.275334801,0.062436156,-0.177165723,0.300760533,0.629459412
2015/12/31,-0.079814363,0.085402124,-0.177225138,0.903207152,0.224496085,-0.193281923,0.060156636,-0.024471248,0.584476035,-0.743744459
2016/1/31,-0.089092152,0.201329326,-0.022340477,1.20738904,0.35113448,-0.10337251,-0.016987142,-0.892353152,-0.38644089,0.033702511
2016/2/29,-0.099254733,0.420799365,0.105808294,0.956156284,0.109767714,-0.03408171,-0.020852044,0.344105575,-0.117068488,-1.485116732
2016/3/31,-0.052718204,0.364906859,0.24298936,1.366127335,0.10375214,-0.020985661,-0.26850568,-0.340181521,-0.071325196,-0.086792601
2016/4/30,-0.022417074,0.332083164,0.43802268,1.270578648,-0.023103902,-0.018423391,-0.486191332,-0.65271013,0.436495958,-0.785561078
2016/5/31,-0.023998574,0.1392582,0.539982019,1.175619675,-0.260565323,-0.123974698,-0.025308249,0.012716055,-0.289018492,-0.049263421
2016/6/30,-0.026544475,0.010821049,0.536534794,1.066765087,-0.285162749,-0.21283566,0.114616612,-0.348619297,-0.611620935,-0.039847519
2016/7/31,0.008215099,-0.046866501,0.656677352,0.974697553,-0.561240904,-0.268551355,0.28558923,-0.140283861,-0.381159354,-1.027052267
2016/8/31,0.036279647,-0.277139768,0.777203989,0.785790218,-0.26486811,-0.227429104,0.387087886,0.307643692,-0.413509309,-0.285696193
2016/9/30,0.0275061,0.023439619,0.8737375,0.5679105,-0.225057631,-0.189679415,0.00016925,-0.042644919,-0.319834007,-0.267592803
2016/10/31,0.033306273,0.086217388,1.019827701,0.338454692,-0.180404978,-0.160016207,0.575328302,0.61285447,-0.047303036,-1.439471036
2016/11/30,0.050717262,0.150076744,1.344667734,0.102865163,-0.189155334,-0.141313823,0.804840039,0.737753919,-0.199051004,0.290135054
2016/12/31,0.064631395,0.045084694,1.64788577,-0.112594831,-0.158704623,-0.096627388,0.576408075,0.339180357,-0.929426694,-1.013230836
2017/1/31,-0.071073342,0.299941232,1.727751758,-1.006578553,-0.218069268,-0.005223318,0.505502985,-0.130306158,0.788647837,1.61356218
2017/2/28,0.057121957,-0.586836233,1.724202001,-0.138025481,-0.288933247,0.07253721,0.673202006,0.714705937,0.316105659,-1.014170957
2017/3/31,0.084700376,-0.490494197,1.450317546,-0.48520313,-0.301837823,0.043284622,-0.026756516,-0.263745197,0.512861603,0.845288145
2017/4/30,0.090190875,-0.289696036,0.979735567,-0.477813036,-0.273691331,0.027911,-0.472154284,-0.168613407,0.150267928,-0.25046148
2017/5/31,0.083670095,-0.106884463,0.600190236,-0.60360139,-0.368205972,-0.00938427,-0.047143658,0.422692705,-0.262068218,-0.012931564
2017/6/30,0.102997626,-0.105058214,0.434929072,-0.785610442,-0.337691386,-0.040451799,0.269024142,0.339307624,0.227283915,0.53904822
2017/7/31,0.226579634,-0.126179459,0.262919268,-0.633133055,-0.31668135,-0.050829542,0.310543982,0.195572717,0.381899266,-0.106823981
2017/8/31,0.054863389,0.057738122,0.308959405,-0.678866653,-0.338063751,-0.098390318,0.302865597,0.279848665,0.070082747,-0.249202695
2017/9/30,0.028804489,-0.054723189,0.31194045,-0.553442923,-0.220752005,-0.127900227,0.14677842,0.30479292,0.193590216,-0.403038858
2017/10/31,0.014461101,0.108330925,0.215443963,-0.573885978,-0.202794232,-0.145567849,0.116784727,0.37659674,-0.136515044,-0.744458701
2017/11/30,0.007237059,0.03837357,-0.106802219,-0.499091568,-0.12198757,-0.147292454,0.280790239,0.262922206,-0.615396175,-0.833427976
2017/12/31,-0.019544245,0.120678407,-0.328223225,-0.492998042,-0.267206396,-0.087659442,0.144378925,-0.096275068,-0.757788445,0.440024774
2018/1/31,0.22054861,0.03088576,-0.448040319,-0.061840907,-0.099233993,-0.01045462,0.051638427,-0.102511131,0.535939076,-1.037982588
2018/2/28,-0.06407997,0.734362732,-0.493033735,-0.809478952,-0.088291079,0.056594194,-0.176819246,0.693859666,0.577767603,2.178672586
2018/3/31,-0.094258086,0.231436348,-0.544629475,-0.873966852,-0.186447048,-0.056857447,-0.411995506,0.018837579,0.112931949,-0.386802138
2018/4/30,-0.06200283,0.028519039,-0.401091786,-0.736466319,-0.100605169,-0.093654498,-0.626561814,0.02363553,0.218469072,0.13278278
2018/5/31,-0.042167167,0.000802543,-0.207019206,-0.766108806,-0.079729034,-0.193725393,0.005885191,0.547770327,0.033270795,-0.427150697
2018/6/30,-0.063991345,0.019474246,-0.06145293,-0.605859474,-0.141354843,-0.218316072,0.021036291,-0.008130215,-0.35560386,-0.061981436
2018/7/31,-0.317752042,0.113790121,-0.095945139,-0.684863711,0.002796094,-0.226700937,0.118704324,0.010272536,-0.089376858,-0.035055649
2018/8/31,-0.038582923,0.17042588,-0.179887386,-0.723804395,-0.047003438,-0.212482526,0.08919053,0.120027259,-0.196012855,-0.022069885
2018/9/30,-0.023674175,0.237736122,-0.242839434,-0.595768005,-0.027859963,-0.176227495,-0.433419572,-0.621707984,-0.315703639,0.349756104
2018/10/31,-0.050267026,0.202132498,-0.224423959,-0.660626271,-0.082236706,-0.124144421,-0.304326718,-0.612442975,-0.67778904,0.215408985
2018/11/30,-0.075184737,0.040603642,-0.293298683,-0.695563556,-0.068597808,-0.086011486,-0.232341856,-0.436585977,-0.781084969,-0.376620208
2018/12/31,-0.053648715,-0.114821113,-0.633399256,-0.566675038,-0.024369094,-0.023389158,-0.451415788,-0.696184403,-0.150668007,1.287558989
2019/1/31,-0.045680393,-0.187921305,-0.751332548,-0.592210769,0.058351917,0.028904701,-0.328921546,-0.535650304,-0.382190955,0.45189815
2019/2/28,-0.11379382,-0.263649484,-0.650331258,-0.278586558,-0.077957576,0.073035429,-0.270399567,-0.897405636,-0.073993996,0.10179633
2019/3/31,-0.026619538,0.158148194,-0.520140041,0.077041177,0.045195627,0.032822018,-0.460345338,-0.428199107,0.088453999,0.215552039
2019/4/30,-0.032307849,0.233294763,-0.353054818,-0.095842229,0.05525849,0.024423465,-0.752895248,-0.895916617,0.004020089,0.447913921
2019/5/31,-0.039527344,0.293955159,-0.369968136,0.007238382,0.052884245,-0.04276496,-0.4963292,-0.158686612,-0.444074414,-0.561988963
2019/6/30,-0.02783989,0.239338708,-0.439155364,0.14136112,0.030870195,-0.053405499,-0.251906313,0.269820056,-0.03594045,-0.434409743
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,-0.045680393,-0.187921305,-0.751332548,-0.592210769,0.058351917,0.028904701,-0.328921546,-0.535650304,-0.382190955,0.45189815
,-0.11379382,-0.263649484,-0.650331258,-0.278586558,-0.077957576,0.073035429,-0.270399567,-0.897405636,-0.073993996,0.10179633
,-0.026619538,0.158148194,-0.520140041,0.077041177,0.045195627,0.032822018,-0.460345338,-0.428199107,0.088453999,0.215552039
,-0.032307849,0.233294763,-0.353054818,-0.095842229,0.05525849,0.024423465,-0.752895248,-0.895916617,0.004020089,0.447913921
,-0.039527344,0.293955159,-0.369968136,0.007238382,0.052884245,-0.04276496,-0.4963292,-0.158686612,-0.444074414,-0.561988963
,-0.02783989,0.239338708,-0.439155364,0.14136112,0.030870195,-0.053405499,-0.251906313,0.269820056,-0.03594045,-0.434409743
