date,iir,cpi,ppi,m1,m2,fai,pmi,pmim,pr,pc
2009/11/30,9.530833333,0.008333333,-3.580833333,20.07958333,25.05333333,30.58333333,50.95833333,46.4375,9.829166667,24.0425
2009/12/31,10.63916667,-0.404166667,-4.770833333,22.20958333,26.08666667,30.9625,52.28333333,47.38333333,13.50416667,24.0425
2010/1/31,12.51125,-0.6625,-5.072083333,24.525,26.79708333,31.20208333,53.3625,48.17916667,18.12083333,24.0425
2010/2/28,13.925,-0.4625,-4.341666667,26.875,27.30666667,31.2875,53.925,48.62916667,21.45,23.655
2010/3/31,14.40833333,-0.133333333,-3.434583333,28.4175,27.39125,31.2875,54.1625,48.8625,23.89583333,21.18041667
2010/4/30,15.25416667,0.195833333,-2.379583333,29.52875,27.39125,31.2875,54.36666667,49.18333333,27.44166667,18.76166667
2010/5/31,16.00833333,0.5625,-1.22375,30.56958333,27.39125,31.2,54.49166667,49.57916667,30.09583333,17.70083333
2010/6/30,16.45,0.941666667,-0.034583333,31.02708333,27.08208333,30.925,54.49166667,49.86666667,30.54583333,17.07583333
2010/7/31,16.68333333,1.345833333,1.100833333,31.02708333,26.70083333,30.45,54.49166667,49.9375,30.59166667,17.60083333
2010/8/31,16.85833333,1.754166667,2.151666667,31.02708333,26.08666667,29.82083333,54.47916667,49.9375,30.59166667,18.655
2010/9/30,16.9,2.133333333,3.130833333,30.87291667,25.21916667,29.15,54.34583333,49.9375,30.59166667,19.23416667
2010/10/31,16.9,2.520833333,4.05625,30.48583333,24.37958333,28.475,54.1625,49.92083333,29.64166667,20.12583333
2010/11/30,16.9,2.9125,4.849166667,29.88333333,23.55958333,27.76666667,54.04583333,49.92083333,27.57083333,23.105
2010/12/31,16.75,3.2125,5.364583333,29.10958333,22.70666667,27.0375,54.00416667,49.92083333,26.13333333,23.87583333
2011/1/31,16.37916667,3.466666667,5.635833333,28.17375,21.85833333,26.375,53.98333333,49.87083333,24.87916667,26.81833333
2011/2/28,15.925,3.701833333,5.8075,27.18666667,21.1,25.82916667,53.87083333,49.79166667,22.85416667,28.94083333
2011/3/31,15.05416667,3.919625,5.9425,25.665,20.4025,25.425,53.6375,49.89166667,22.15416667,28.94083333
2011/4/30,14.47916667,4.149916667,6.00125,23.75458333,19.6275,25.19583333,53.525,49.95416667,22.15416667,28.94083333
2011/5/31,14.42916667,4.356541667,6.00125,22.27833333,18.9725,25.06666667,53.4625,49.95416667,22.15416667,30.25416667
2011/6/30,14.10833333,4.601125,6.002916667,20.89125,18.46916667,24.97916667,53.275,49.95416667,22.79583333,31.2375
